"CubeId";"BSTA@SNB.MONA_US.BIL.PAS.VKE.KOV"
"PublishingDate";"2025-10-21 09:49"

"Date";"KONSOLIDIERUNGSSTUFE";"INLANDAUSLAND";"WAEHRUNG";"SEKTORESVG";"FAELLIGKEIT";"UEBERTRAGBARKEIT";"BANKENGRUPPE";"Value"
"2024-02";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"3327644.06164"
"2024-02";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"31741.91179"
"2024-02";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"3295902.14985"
"2024-02";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"16145198.833381"
"2024-03";"U";"I";"T";"T";"T";"T";"A40";"1210381939.522675"
"2024-03";"U";"I";"T";"T";"ASI";"T";"A40";"571371491.499378"
"2024-03";"U";"I";"T";"T";"KUE";"T";"A40";"343227421.063551"
"2024-03";"U";"I";"T";"T";"KUE";"UEB";"A40";"15498766.23659"
"2024-03";"U";"I";"T";"T";"KUE";"NUE";"A40";"327728654.826961"
"2024-03";"U";"I";"T";"T";"RLZ";"T";"A40";"295783026.959746"
"2024-03";"U";"I";"T";"NFU";"T";"T";"A40";"245411927.185402"
"2024-03";"U";"I";"T";"NFU";"ASI";"T";"A40";"161627165.215786"
"2024-03";"U";"I";"T";"NFU";"KUE";"T";"A40";"21949833.005363"
"2024-03";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1063510.40981"
"2024-03";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"20886322.595553"
"2024-03";"U";"I";"T";"NFU";"RLZ";"T";"A40";"61834928.964253"
"2024-03";"U";"I";"T";"FUN";"T";"T";"A40";"197476734.446724"
"2024-03";"U";"I";"T";"FUN";"ASI";"T";"A40";"75042904.535093"
"2024-03";"U";"I";"T";"FUN";"KUE";"T";"A40";"11975068.642264"
"2024-03";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"351684.1414"
"2024-03";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"11623384.500864"
"2024-03";"U";"I";"T";"FUN";"RLZ";"T";"A40";"110458761.269367"
"2024-03";"U";"I";"T";"FVW";"T";"T";"A40";"126323923.084975"
"2024-03";"U";"I";"T";"FVW";"ASI";"T";"A40";"35249183.89976"
"2024-03";"U";"I";"T";"FVW";"KUE";"T";"A40";"5276414.071519"
"2024-03";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"40476.05646"
"2024-03";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5235938.015059"
"2024-03";"U";"I";"T";"FVW";"RLZ";"T";"A40";"85798325.113696"
"2024-03";"U";"I";"CHF";"T";"T";"T";"A40";"1009924888.290881"
"2024-03";"U";"I";"CHF";"T";"ASI";"T";"A40";"489521544.748849"
"2024-03";"U";"I";"CHF";"T";"KUE";"T";"A40";"331550745.0286701"
"2024-03";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15039802.78215"
"2024-03";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"316510942.24652"
"2024-03";"U";"I";"CHF";"T";"RLZ";"T";"A40";"188852598.513362"
"2024-03";"U";"I";"CHF";"NFU";"T";"T";"A40";"195708290.625417"
"2024-03";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"129884607.951527"
"2024-03";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"19596499.21823"
"2024-03";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1039644.29005"
"2024-03";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"18556854.92818"
"2024-03";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"46227183.45566"
"2024-03";"U";"I";"CHF";"FUN";"T";"T";"A40";"99284555.491871"
"2024-03";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"51172934.308821"
"2024-03";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"9928514.70291"
"2024-03";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"349538.6518"
"2024-03";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"9578976.05111"
"2024-03";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"38183106.48014"
"2024-03";"U";"I";"CHF";"FVW";"T";"T";"A40";"37060402.922957"
"2024-03";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"18211546.895697"
"2024-03";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"3576774.54018"
"2024-03";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"39175.80597"
"2024-03";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"3537598.73421"
"2024-03";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"15272081.48708"
"2024-04";"U";"I";"T";"T";"T";"T";"A40";"1253984632.416425"
"2024-04";"U";"I";"T";"T";"ASI";"T";"A40";"568120273.056777"
"2024-04";"U";"I";"T";"T";"KUE";"T";"A40";"347526051.838121"
"2024-04";"U";"I";"T";"T";"KUE";"UEB";"A40";"15500735.66382"
"2024-04";"U";"I";"T";"T";"KUE";"NUE";"A40";"332025316.174301"
"2024-04";"U";"I";"T";"T";"RLZ";"T";"A40";"338338307.521527"
"2024-04";"U";"I";"T";"NFU";"T";"T";"A40";"245651151.765871"
"2024-04";"U";"I";"T";"NFU";"ASI";"T";"A40";"162098158.127815"
"2024-04";"U";"I";"T";"NFU";"KUE";"T";"A40";"22832039.255326"
"2024-04";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1067683.90148"
"2024-04";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"21764355.353846"
"2024-04";"U";"I";"T";"NFU";"RLZ";"T";"A40";"60720954.38273"
"2024-04";"U";"I";"T";"FUN";"T";"T";"A40";"238655656.127392"
"2024-04";"U";"I";"T";"FUN";"ASI";"T";"A40";"72918011.521761"
"2024-04";"U";"I";"T";"FUN";"KUE";"T";"A40";"12342767.761108"
"2024-04";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"355444.28393"
"2024-04";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"11987323.477178"
"2024-04";"U";"I";"T";"FUN";"RLZ";"T";"A40";"153394876.844523"
"2024-04";"U";"I";"T";"FVW";"T";"T";"A40";"168454405.957222"
"2024-04";"U";"I";"T";"FVW";"ASI";"T";"A40";"34841686.564726"
"2024-04";"U";"I";"T";"FVW";"KUE";"T";"A40";"5358309.835279"
"2024-04";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"31100.44014"
"2024-04";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"5327209.395139"
"2024-04";"U";"I";"T";"FVW";"RLZ";"T";"A40";"128254409.557217"
"2024-04";"U";"I";"CHF";"T";"T";"T";"A40";"1012930059.986924"
"2024-04";"U";"I";"CHF";"T";"ASI";"T";"A40";"488358106.335367"
"2024-04";"U";"I";"CHF";"T";"KUE";"T";"A40";"335325040.3805"
"2024-04";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15058798.94708"
"2024-04";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"320266241.43342"
"2024-04";"U";"I";"CHF";"T";"RLZ";"T";"A40";"189246913.271057"
"2024-04";"U";"I";"CHF";"NFU";"T";"T";"A40";"196142310.895124"
"2024-04";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"130770765.327494"
"2024-04";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"20579058.51131"
"2024-04";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1043219.73194"
"2024-04";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"19535838.77937"
"2024-04";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"44792487.05632"
"2024-04";"U";"I";"CHF";"FUN";"T";"T";"A40";"99694990.045142"
"2024-04";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"50170425.990488"
"2024-04";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"10166810.46324"
"2024-04";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"352093.76863"
"2024-04";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"9814716.69461"
"2024-04";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"39357753.591414"
"2024-04";"U";"I";"CHF";"FVW";"T";"T";"A40";"38238961.573628"
"2024-04";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"18853005.818464"
"2024-04";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"3577932.28731"
"2024-04";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"28782.66978"
"2024-04";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"3549149.61753"
"2024-04";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"15808023.467854"
"2024-05";"U";"I";"T";"T";"T";"T";"A40";"1246499688.150292"
"2024-05";"U";"I";"T";"T";"ASI";"T";"A40";"561661273.226935"
"2024-05";"U";"I";"T";"T";"KUE";"T";"A40";"350400197.571303"
"2024-05";"U";"I";"T";"T";"KUE";"UEB";"A40";"15450996.52685"
"2024-05";"U";"I";"T";"T";"KUE";"NUE";"A40";"334949201.044453"
"2024-05";"U";"I";"T";"T";"RLZ";"T";"A40";"334438217.352054"
"2024-05";"U";"I";"T";"NFU";"T";"T";"A40";"241686906.992835"
"2024-05";"U";"I";"T";"NFU";"ASI";"T";"A40";"160227766.060381"
"2024-05";"U";"I";"T";"NFU";"KUE";"T";"A40";"22986870.338412"
"2024-05";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1071336.16803"
"2024-05";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"21915534.170382"
"2024-05";"U";"I";"T";"NFU";"RLZ";"T";"A40";"58472270.594042"
"2024-05";"U";"I";"T";"FUN";"T";"T";"A40";"236902145.468697"
"2024-05";"U";"I";"T";"FUN";"ASI";"T";"A40";"70083071.793356"
"2024-05";"U";"I";"T";"FUN";"KUE";"T";"A40";"12920789.753374"
"2024-05";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"345142.41714"
"2024-05";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"12575647.336234"
"2024-05";"U";"I";"T";"FUN";"RLZ";"T";"A40";"153898283.921967"
"2024-05";"U";"I";"T";"FVW";"T";"T";"A40";"170023843.423261"
"2024-05";"U";"I";"T";"FVW";"ASI";"T";"A40";"32768943.950339"
"2024-05";"U";"I";"T";"FVW";"KUE";"T";"A40";"6208634.663423"
"2024-05";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"36963.56967"
"2024-05";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6171671.093753"
"2024-05";"U";"I";"T";"FVW";"RLZ";"T";"A40";"131046264.809499"
"2024-05";"U";"I";"CHF";"T";"T";"T";"A40";"1006799370.528948"
"2024-05";"U";"I";"CHF";"T";"ASI";"T";"A40";"484220958.794104"
"2024-05";"U";"I";"CHF";"T";"KUE";"T";"A40";"338459835.32515"
"2024-05";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15017663.56618"
"2024-05";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"323442171.75897"
"2024-05";"U";"I";"CHF";"T";"RLZ";"T";"A40";"184118576.409694"
"2024-05";"U";"I";"CHF";"NFU";"T";"T";"A40";"193792481.268933"
"2024-05";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"129752725.359373"
"2024-05";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"20954652.44395"
"2024-05";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1047892.87925"
"2024-05";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"19906759.5647"
"2024-05";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"43085103.46561"
"2024-05";"U";"I";"CHF";"FUN";"T";"T";"A40";"97428669.967762"
"2024-05";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"48634136.957101"
"2024-05";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"10708616.99116"
"2024-05";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"341898.48639"
"2024-05";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10366718.50477"
"2024-05";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"38085916.019501"
"2024-05";"U";"I";"CHF";"FVW";"T";"T";"A40";"38773039.048398"
"2024-05";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"18021724.975227"
"2024-05";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4328318.69293"
"2024-05";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"35100.10384"
"2024-05";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4293218.58909"
"2024-05";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"16422995.380241"
"2024-06";"U";"I";"T";"T";"T";"T";"A40";"1246771800.529945"
"2024-06";"U";"I";"T";"T";"ASI";"T";"A40";"568681676.87792"
"2024-06";"U";"I";"T";"T";"KUE";"T";"A40";"352327491.536252"
"2024-06";"U";"I";"T";"T";"KUE";"UEB";"A40";"15551851.68793"
"2024-06";"U";"I";"T";"T";"KUE";"NUE";"A40";"336775639.848322"
"2024-06";"U";"I";"T";"T";"RLZ";"T";"A40";"325762632.115773"
"2024-06";"U";"I";"T";"NFU";"T";"T";"A40";"244317949.896607"
"2024-06";"U";"I";"T";"NFU";"ASI";"T";"A40";"162536441.982181"
"2024-06";"U";"I";"T";"NFU";"KUE";"T";"A40";"22863294.965566"
"2024-06";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1136228.19204"
"2024-06";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"21727066.773526"
"2024-06";"U";"I";"T";"NFU";"RLZ";"T";"A40";"58918212.94886"
"2024-06";"U";"I";"T";"FUN";"T";"T";"A40";"237252441.548727"
"2024-06";"U";"I";"T";"FUN";"ASI";"T";"A40";"72271717.931717"
"2024-06";"U";"I";"T";"FUN";"KUE";"T";"A40";"13427097.357847"
"2024-06";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"340458.55996"
"2024-06";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"13086638.797887"
"2024-06";"U";"I";"T";"FUN";"RLZ";"T";"A40";"151553626.259163"
"2024-06";"U";"I";"T";"FVW";"T";"T";"A40";"168048703.346501"
"2024-06";"U";"I";"T";"FVW";"ASI";"T";"A40";"32468800.466453"
"2024-06";"U";"I";"T";"FVW";"KUE";"T";"A40";"6474340.861862"
"2024-06";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"34341.22769"
"2024-06";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6439999.634172"
"2024-06";"U";"I";"T";"FVW";"RLZ";"T";"A40";"129105562.018186"
"2024-06";"U";"I";"CHF";"T";"T";"T";"A40";"1008554718.438607"
"2024-06";"U";"I";"CHF";"T";"ASI";"T";"A40";"490501017.361621"
"2024-06";"U";"I";"CHF";"T";"KUE";"T";"A40";"340197356.43936"
"2024-06";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15136536.17387"
"2024-06";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"325060820.26549"
"2024-06";"U";"I";"CHF";"T";"RLZ";"T";"A40";"177856344.637626"
"2024-06";"U";"I";"CHF";"NFU";"T";"T";"A40";"194798193.019531"
"2024-06";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"130688251.627101"
"2024-06";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"20807342.44195"
"2024-06";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1110646.89894"
"2024-06";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"19696695.54301"
"2024-06";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"43302598.95048"
"2024-06";"U";"I";"CHF";"FUN";"T";"T";"A40";"101113471.595051"
"2024-06";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"51892268.960548"
"2024-06";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11327515.45358"
"2024-06";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"337200.82232"
"2024-06";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"10990314.63126"
"2024-06";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"37893687.180923"
"2024-06";"U";"I";"CHF";"FVW";"T";"T";"A40";"39796353.692307"
"2024-06";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"18500970.140944"
"2024-06";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4719556.15081"
"2024-06";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"32561.53895"
"2024-06";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4686994.61186"
"2024-06";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"16575827.400553"
"2024-07";"U";"I";"T";"T";"T";"T";"A40";"1243572227.812421"
"2024-07";"U";"I";"T";"T";"ASI";"T";"A40";"561456986.65781"
"2024-07";"U";"I";"T";"T";"KUE";"T";"A40";"358839462.257105"
"2024-07";"U";"I";"T";"T";"KUE";"UEB";"A40";"15483223.17852"
"2024-07";"U";"I";"T";"T";"KUE";"NUE";"A40";"343356239.0785849"
"2024-07";"U";"I";"T";"T";"RLZ";"T";"A40";"323275778.897696"
"2024-07";"U";"I";"T";"NFU";"T";"T";"A40";"246389789.52634"
"2024-07";"U";"I";"T";"NFU";"ASI";"T";"A40";"163087661.32342"
"2024-07";"U";"I";"T";"NFU";"KUE";"T";"A40";"23393036.151287"
"2024-07";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1109331.23508"
"2024-07";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"22283704.916207"
"2024-07";"U";"I";"T";"NFU";"RLZ";"T";"A40";"59909092.051633"
"2024-07";"U";"I";"T";"FUN";"T";"T";"A40";"231782845.274087"
"2024-07";"U";"I";"T";"FUN";"ASI";"T";"A40";"69922754.911053"
"2024-07";"U";"I";"T";"FUN";"KUE";"T";"A40";"13805985.800624"
"2024-07";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"323824.99898"
"2024-07";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"13482160.801644"
"2024-07";"U";"I";"T";"FUN";"RLZ";"T";"A40";"148054104.5626"
"2024-07";"U";"I";"T";"FVW";"T";"T";"A40";"164520179.80943"
"2024-07";"U";"I";"T";"FVW";"ASI";"T";"A40";"32119073.704675"
"2024-07";"U";"I";"T";"FVW";"KUE";"T";"A40";"6811430.699825"
"2024-07";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"30502.15864"
"2024-07";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6780928.541185"
"2024-07";"U";"I";"T";"FVW";"RLZ";"T";"A40";"125589675.40493"
"2024-07";"U";"I";"CHF";"T";"T";"T";"A40";"1009942687.585628"
"2024-07";"U";"I";"CHF";"T";"ASI";"T";"A40";"485181695.186495"
"2024-07";"U";"I";"CHF";"T";"KUE";"T";"A40";"346780779.798529"
"2024-07";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15065669.80796"
"2024-07";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"331715109.990569"
"2024-07";"U";"I";"CHF";"T";"RLZ";"T";"A40";"177980212.600794"
"2024-07";"U";"I";"CHF";"NFU";"T";"T";"A40";"196687229.56415597"
"2024-07";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"131782500.334416"
"2024-07";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"21380079.59166"
"2024-07";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1088912.21244"
"2024-07";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"20291167.37922"
"2024-07";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"43524649.63808"
"2024-07";"U";"I";"CHF";"FUN";"T";"T";"A40";"98470578.740095"
"2024-07";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"49353897.967504"
"2024-07";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11717390.75636"
"2024-07";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"317865.44021"
"2024-07";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"11399525.31615"
"2024-07";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"37399290.016421"
"2024-07";"U";"I";"CHF";"FVW";"T";"T";"A40";"39443612.071991"
"2024-07";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"18213901.89926"
"2024-07";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"5057427.48415"
"2024-07";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"26046.93105"
"2024-07";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"5031380.5531"
"2024-07";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"16172282.688581"
"2024-08";"U";"I";"T";"T";"T";"T";"A40";"1241637932.411841"
"2024-08";"U";"I";"T";"T";"ASI";"T";"A40";"564605881.796658"
"2024-08";"U";"I";"T";"T";"KUE";"T";"A40";"362694923.271854"
"2024-08";"U";"I";"T";"T";"KUE";"UEB";"A40";"15808044.70731"
"2024-08";"U";"I";"T";"T";"KUE";"NUE";"A40";"346886878.564544"
"2024-08";"U";"I";"T";"T";"RLZ";"T";"A40";"314337127.343329"
"2024-08";"U";"I";"T";"NFU";"T";"T";"A40";"247014614.620645"
"2024-08";"U";"I";"T";"NFU";"ASI";"T";"A40";"163134523.919513"
"2024-08";"U";"I";"T";"NFU";"KUE";"T";"A40";"24544025.952836"
"2024-08";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1110944.61654"
"2024-08";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"23433081.336296"
"2024-08";"U";"I";"T";"NFU";"RLZ";"T";"A40";"59336064.748296"
"2024-08";"U";"I";"T";"FUN";"T";"T";"A40";"227825515.543917"
"2024-08";"U";"I";"T";"FUN";"ASI";"T";"A40";"71619877.541808"
"2024-08";"U";"I";"T";"FUN";"KUE";"T";"A40";"13811402.652121"
"2024-08";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"343120.95548"
"2024-08";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"13468281.696641"
"2024-08";"U";"I";"T";"FUN";"RLZ";"T";"A40";"142394235.349988"
"2024-08";"U";"I";"T";"FVW";"T";"T";"A40";"159958458.724387"
"2024-08";"U";"I";"T";"FVW";"ASI";"T";"A40";"33279226.015882"
"2024-08";"U";"I";"T";"FVW";"KUE";"T";"A40";"6634138.040274"
"2024-08";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"29223.73824"
"2024-08";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6604914.302034"
"2024-08";"U";"I";"T";"FVW";"RLZ";"T";"A40";"120045094.668231"
"2024-08";"U";"I";"CHF";"T";"T";"T";"A40";"1014043155.766389"
"2024-08";"U";"I";"CHF";"T";"ASI";"T";"A40";"488954329.175481"
"2024-08";"U";"I";"CHF";"T";"KUE";"T";"A40";"350405049.182068"
"2024-08";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15387760.93152"
"2024-08";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"335017288.250548"
"2024-08";"U";"I";"CHF";"T";"RLZ";"T";"A40";"174683777.40884"
"2024-08";"U";"I";"CHF";"NFU";"T";"T";"A40";"197306516.057541"
"2024-08";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"131594119.509541"
"2024-08";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"22505037.63387"
"2024-08";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1090488.77993"
"2024-08";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"21414548.85394"
"2024-08";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"43207358.91413"
"2024-08";"U";"I";"CHF";"FUN";"T";"T";"A40";"99915781.001109"
"2024-08";"U";"I";"CHF";"FUN";"ASI";"T";"A40";"51538284.805502"
"2024-08";"U";"I";"CHF";"FUN";"KUE";"T";"A40";"11671694.54593"
"2024-08";"U";"I";"CHF";"FUN";"KUE";"UEB";"A40";"337705.91422"
"2024-08";"U";"I";"CHF";"FUN";"KUE";"NUE";"A40";"11333988.63171"
"2024-08";"U";"I";"CHF";"FUN";"RLZ";"T";"A40";"36705801.649677"
"2024-08";"U";"I";"CHF";"FVW";"T";"T";"A40";"39739569.874145"
"2024-08";"U";"I";"CHF";"FVW";"ASI";"T";"A40";"19534483.899538"
"2024-08";"U";"I";"CHF";"FVW";"KUE";"T";"A40";"4838826.08879"
"2024-08";"U";"I";"CHF";"FVW";"KUE";"UEB";"A40";"25209.08263"
"2024-08";"U";"I";"CHF";"FVW";"KUE";"NUE";"A40";"4813617.00616"
"2024-08";"U";"I";"CHF";"FVW";"RLZ";"T";"A40";"15366259.885817"
"2024-09";"U";"I";"T";"T";"T";"T";"A40";"1246036643.287385"
"2024-09";"U";"I";"T";"T";"ASI";"T";"A40";"574281901.274419"
"2024-09";"U";"I";"T";"T";"KUE";"T";"A40";"363438598.79259"
"2024-09";"U";"I";"T";"T";"KUE";"UEB";"A40";"15769784.25523"
"2024-09";"U";"I";"T";"T";"KUE";"NUE";"A40";"347668814.53736"
"2024-09";"U";"I";"T";"T";"RLZ";"T";"A40";"308316143.220376"
"2024-09";"U";"I";"T";"NFU";"T";"T";"A40";"249476624.077031"
"2024-09";"U";"I";"T";"NFU";"ASI";"T";"A40";"168634880.986712"
"2024-09";"U";"I";"T";"NFU";"KUE";"T";"A40";"24068260.656003"
"2024-09";"U";"I";"T";"NFU";"KUE";"UEB";"A40";"1133489.79378"
"2024-09";"U";"I";"T";"NFU";"KUE";"NUE";"A40";"22934770.862223"
"2024-09";"U";"I";"T";"NFU";"RLZ";"T";"A40";"56773482.434316"
"2024-09";"U";"I";"T";"FUN";"T";"T";"A40";"230225154.285995"
"2024-09";"U";"I";"T";"FUN";"ASI";"T";"A40";"73753532.658947"
"2024-09";"U";"I";"T";"FUN";"KUE";"T";"A40";"13633674.60466"
"2024-09";"U";"I";"T";"FUN";"KUE";"UEB";"A40";"333459.50475"
"2024-09";"U";"I";"T";"FUN";"KUE";"NUE";"A40";"13300215.09991"
"2024-09";"U";"I";"T";"FUN";"RLZ";"T";"A40";"142837947.022388"
"2024-09";"U";"I";"T";"FVW";"T";"T";"A40";"160114512.296288"
"2024-09";"U";"I";"T";"FVW";"ASI";"T";"A40";"33930246.684604"
"2024-09";"U";"I";"T";"FVW";"KUE";"T";"A40";"6934553.477857"
"2024-09";"U";"I";"T";"FVW";"KUE";"UEB";"A40";"37003.00594"
"2024-09";"U";"I";"T";"FVW";"KUE";"NUE";"A40";"6897550.471917"
"2024-09";"U";"I";"T";"FVW";"RLZ";"T";"A40";"119249712.133827"
"2024-09";"U";"I";"CHF";"T";"T";"T";"A40";"1019336287.578728"
"2024-09";"U";"I";"CHF";"T";"ASI";"T";"A40";"497599037.0437051"
"2024-09";"U";"I";"CHF";"T";"KUE";"T";"A40";"351057452.5391"
"2024-09";"U";"I";"CHF";"T";"KUE";"UEB";"A40";"15335790.29978"
"2024-09";"U";"I";"CHF";"T";"KUE";"NUE";"A40";"335721662.23932"
"2024-09";"U";"I";"CHF";"T";"RLZ";"T";"A40";"170679797.995923"
"2024-09";"U";"I";"CHF";"NFU";"T";"T";"A40";"201386496.085871"
"2024-09";"U";"I";"CHF";"NFU";"ASI";"T";"A40";"137269739.646861"
"2024-09";"U";"I";"CHF";"NFU";"KUE";"T";"A40";"22020588.19989"
"2024-09";"U";"I";"CHF";"NFU";"KUE";"UEB";"A40";"1111209.91941"
"2024-09";"U";"I";"CHF";"NFU";"KUE";"NUE";"A40";"20909378.28048"
"2024-09";"U";"I";"CHF";"NFU";"RLZ";"T";"A40";"42096168.23912"
"2024-09";"U";"I";"CHF";"FUN";"T";"T";"A40";"102005667.329983"
